Iteration,timestamp,client_keygen_s,client_enc_s,client_dec_s,server_enc_s,server_dec_s,server_sign_s,final_key_hex
1574,1764562480.6690383,0.000022592,0.000014937,0.000021600,0.000028102,0.000065912,0.000059851,c0d6eaeaac6cb0674463bea7a9e20bd5407c2bfe60f745c2f51baf595bf73640
1575,1764562480.670657,0.000020678,0.000015088,0.000020087,0.000033952,0.000040675,0.000065832,2761c992e2948b93e0e4dceaa9fe14a44a51f5d6654a5c5d36720374b144133f
1576,1764562480.672993,0.000020448,0.000014767,0.000026519,0.000017542,0.000021991,0.000041457,02c4282dd23cec1aaef4fdb31fae2c1e337bd63d48bf8ec6af0ab103394539a6
1577,1764562480.6750467,0.000044472,0.000029114,0.000033682,0.000033041,0.000088052,0.000045264,dffeffa813fbf9907cee34897ef8fa716fe34d6896475ef0834d385cd1f26a6e
1578,1764562480.6764185,0.000022191,0.000016140,0.000021970,0.000022902,0.000028282,0.000049742,866ccafb7db384c107bf41ac54f3e14a0d141091c05678e59b11814282331e7e
1579,1764562480.677581,0.000020688,0.000014416,0.000020668,0.000015869,0.000020047,0.000033081,260465274ff9f5df264ae56d8e4f103dda28418b47ad1aa03a29c8042f959b93
1580,1764562480.678677,0.000020698,0.000015028,0.000020888,0.000015208,0.000018785,0.000032941,4bcf55b857925eed54a6c8fe14ddebcfa7aa1a6ab4efc6037a357749741bef68
1581,1764562480.679947,0.000020528,0.000014817,0.000023464,0.000021470,0.000025938,0.000039844,ea992d29a894e8d96e809dddad7357295a757f6a49caea7b67c16b3db4f14150
1582,1764562480.6811576,0.000020848,0.000014978,0.000019877,0.000017723,0.000022301,0.000043520,2abe8a437e5dae959be8f88a9ec24d5d0334dedb4c5e8d7510fac6caf27b0c3d
1583,1764562480.6823387,0.000020427,0.000014677,0.000020007,0.000016130,0.000020027,0.000040595,76111d089b9212f78413ac4caa0ce60e77bfe48042976bc02d38dbdddacbc9a5
1584,1764562480.6834354,0.000020478,0.000014667,0.000019556,0.000015909,0.000019375,0.000033001,d329d1012cc8d31e9808c8a67ac1a34b82a159e20cc4eb90c681c32281335e5a
1585,1764562480.684543,0.000020107,0.000015098,0.000019295,0.000015549,0.000022933,0.000032651,248b618abfbc6a9997bb3aba3429c00e43933bad067fee17bdd11d0d1d4eebbc
1586,1764562480.6856987,0.000019777,0.000014807,0.000025457,0.000017503,0.000021640,0.000034845,57d043edfbb5e150aceabba4f36c5cdcb621e915ac144634600ea8196b6a4074
1587,1764562480.6869833,0.000022783,0.000017151,0.000020939,0.000018213,0.000024054,0.000048840,97b6b21bc3cc4263ba22394406bf453aa3b1dbe045d12b95f3951b1327692980
1588,1764562480.6881623,0.000020127,0.000014967,0.000020618,0.000016731,0.000021851,0.000038481,a8a566ed622ca7d7b53ad6293baf6a8e9b4556f8d429bfb919a48f2cf1b09657
1589,1764562480.6895344,0.000021249,0.000015499,0.000024025,0.000020758,0.000027661,0.000038671,eb7ce5f412c9570cbb0928a452031bb6ce4bafc9023e4fe03876546881944b14
1590,1764562480.6906939,0.000022031,0.000015048,0.000019546,0.000016460,0.000019807,0.000033462,b4017a1b5171cf842617ec27fe10450e3a67d1e3f8c57a20533f6ff86ad1354e
1591,1764562480.691842,0.000020508,0.000020427,0.000019315,0.000017552,0.000019506,0.000034905,a4180c69b1e414adc45355f68b3683de413101cbb1a88871ce366c36d1395e23
1592,1764562480.692927,0.000020708,0.000014277,0.000019025,0.000016300,0.000019937,0.000033031,ef79900479048b975a27b269a2d8306234605c493cb2664674fcfef76041a20c
1593,1764562480.694012,0.000021109,0.000014227,0.000018975,0.000015699,0.000018945,0.000032701,7c3b3e4b8dd693152f18573f0e97a3732c281f317d9b72ba5ee8f1ea0de272f3
1594,1764562480.6950967,0.000019726,0.000014157,0.000019155,0.000015609,0.000018675,0.000032630,3b18093aa97a757636db36020de8b7e1e1eb82f225df152138de5ec082e85c10
1595,1764562480.6961741,0.000019616,0.000014567,0.000019426,0.000015739,0.000019456,0.000033081,6915ba86d1204debb2a64708f8dd23e61f15ffe5c329ca8af689c2b329ac3d31
1596,1764562480.6974156,0.000019986,0.000014517,0.000027631,0.000016941,0.000021450,0.000033843,b4830d01a7ff833e764170b8c46d57b3b377848892129dceb058de4ff08ec6aa
1597,1764562480.6986752,0.000022692,0.000014757,0.000020969,0.000016130,0.000020889,0.000035165,703dd9c7a80659124bb57c1a4a6c73a6e85297b52e2fc009cd3625cf4a440543
1598,1764562480.6998653,0.000021900,0.000016180,0.000019917,0.000016240,0.000022391,0.000035886,5866ae4179e7447886cc27b6aa3a4592c798b1c5e8fb6bd1fc965b24ec5881dd
1599,1764562480.7009926,0.000021049,0.000015088,0.000020017,0.000016611,0.000021900,0.000035225,d54094734f1fb874776340c19b3bac52a63c72404069911b3f58c82bad67d229
1600,1764562480.7020953,0.000020668,0.000014828,0.000020467,0.000015709,0.000018824,0.000032951,cbf32b64ac32af4bc23755da7ca17c926cd2660447b08d076d1a9f1cb48e93dd
1601,1764562480.7031698,0.000020899,0.000014808,0.000019576,0.000015128,0.000018475,0.000032300,d7bda5be37863fdc0c623c3623b017a94f0e7061f3b628d5829d68f832944ef6
1602,1764562480.7043495,0.000022502,0.000022452,0.000020247,0.000015990,0.000019125,0.000033131,8b000684af8b87f04b46f85310c8fded1abece5a726f9a954c7a05902ace9cac
1603,1764562480.7056203,0.000021529,0.000014396,0.000020538,0.000017502,0.000021550,0.000037339,0ff6b07e4031047dfd8d7c53ff41deb3a31972959f190dae85b51547bd5fad2e
1604,1764562480.706926,0.000026349,0.000020107,0.000021650,0.000015900,0.000023924,0.000034814,a9116d85a36a64cb7f7fab20a76c1be6ce6aa39320559666abeeac911bfb9e8a
1605,1764562480.7080266,0.000021660,0.000014747,0.000019777,0.000016480,0.000019155,0.000032670,315271ee7d0d84da17fa7c54767e305dfd156258453f419a738385e91e741c5b
1606,1764562480.7091124,0.000020868,0.000014356,0.000019426,0.000015629,0.000019115,0.000032771,554042a889e2391c7f0db0c9d8bc0ed24e92411e135317707b5c7bdcd36b56ae
1607,1764562480.7102442,0.000019937,0.000014817,0.000020809,0.000015940,0.000032590,0.000033222,4fea1ccfb0d904b3cb4e9979237344a15cacfce1f76a1b15863572d8b422a570
1608,1764562480.7115552,0.000020969,0.000015268,0.000066182,0.000017593,0.000024706,0.000041978,fc7b8acd464d67d4ecb52fd2d6faacd7b5a9a8b5fd65a7134d23485480910183
1609,1764562480.7135606,0.000032430,0.000025407,0.000031498,0.000025948,0.000041307,0.000050733,138ab0a7c344e26de272d07e5bbff7b83b314535ba63f9a57fd65985774d1825
1610,1764562480.715022,0.000026018,0.000016139,0.000027751,0.000020358,0.000027561,0.000040956,8b7695d7f1ecde31eca03c4714bdcc271ca70b17f0f1b4c4444037636fb0f401
1611,1764562480.7165942,0.000025857,0.000016891,0.000035777,0.000019496,0.000028082,0.000046346,684d528dd53f0052aeae58974b1ea1215bfb2f12ac1a9e2d91ffe650be90b9fb
1612,1764562480.7179828,0.000027992,0.000016581,0.000021941,0.000018705,0.000022522,0.000037209,a05872ecfb41b0c7e2ab49c9d04207b543b39db110224af439e16b0bd6ab53e7
1613,1764562480.719101,0.000021189,0.000014948,0.000021009,0.000015578,0.000020768,0.000033783,d544f66abf244214ce9bd1cfda20a7c80b1b4cf8c7491e9d450e289990337979
1614,1764562480.7210371,0.000022402,0.000016049,0.000053859,0.000027301,0.000042459,0.000062055,087a0aeb9b825276a3469c14682791a139b14b24457e9d6d74b7515cac1510bf
1615,1764562480.7237155,0.000039112,0.000019486,0.000035084,0.000050955,0.000089185,0.000103752,bd498cb2f97985289baf28e43677d840a0c8e89a82519dd74240bc1c1f0bf0be
1616,1764562480.725546,0.000052337,0.000017292,0.000024155,0.000022351,0.000047989,0.000106116,5619d8c59cee0129a5dea20bab1c7c1f9c7ad1d097b6345f96fbd715a19b194f
1617,1764562480.72707,0.000025006,0.000015649,0.000032731,0.000021239,0.000033702,0.000044171,b3bf42aee8332d640378e668bfacabbe0cbbf0a4dbe02b77b68818a7d70d6272
1618,1764562480.7286851,0.000028172,0.000016961,0.000033422,0.000022622,0.000035205,0.000062546,37a6cbbed677d7bbcbfbdb6b763d355d08077a0bad92946363223333d99f2ea9
1619,1764562480.7302556,0.000028813,0.000017051,0.000036798,0.000020608,0.000030386,0.000054030,c561665fe5c75cb9853d294505ba77deab79cd20ef62db1d9fbcfeddaf1379c8
1620,1764562480.7317207,0.000024656,0.000015409,0.000021270,0.000019345,0.000026028,0.000049872,266272775a89e6164f6ba7679b04e01bf4a9ec15cde5d7a0dde4610e328a3fa2
1621,1764562480.732898,0.000020498,0.000015319,0.000019236,0.000016731,0.000022351,0.000034794,3d3934746d208de3c4e9684ef368e130224e0f3574a48b974b936cbb5e0b85ab
1622,1764562480.733987,0.000020548,0.000014667,0.000021099,0.000015568,0.000019295,0.000032961,d531bcca5cf503fe529908bf1aef30faf5bfb02318185a3adf2c0d736a12e07c
1623,1764562480.735174,0.000020558,0.000014878,0.000020909,0.000018073,0.000023333,0.000044743,22ba02fa0b2735ccd7ff90ec0843ac0c2cec8b280e442704142c5d1a0a127ff0
1624,1764562480.7363925,0.000021400,0.000014667,0.000020058,0.000017723,0.000025727,0.000038201,1a8616c471894e414000fc2c31df065bb010d55a44a0045fa830567178433f37
1625,1764562480.73748,0.000020238,0.000014787,0.000018895,0.000015328,0.000019406,0.000033242,456d962c55e411a1fd0d14daf06bdab4344877f56551a5dc8ee371e1e99f6238
1626,1764562480.738587,0.000020047,0.000014647,0.000018584,0.000016030,0.000019606,0.000032890,b31c8ed9b32fe9329ddb8a4a74907f19dcd45ca91dc733858eb622aa591609a5
1627,1764562480.7397363,0.000019686,0.000015378,0.000025297,0.000016931,0.000020698,0.000033632,b13a0836c8fd25788de5d149315c5d2f077e0086a530d917d941c178c7db070a
1628,1764562480.740893,0.000034063,0.000015288,0.000030987,0.000016390,0.000018975,0.000034153,9c51ee9fbc1db5e2eb9c3005f2aac16e48e11c808936b40b37044f35e9d9f230
1629,1764562480.742029,0.000020437,0.000014426,0.000018965,0.000016270,0.000019987,0.000033852,073f1e73a3b349e09caf5ced3fe064883e7c85d2c031ec915478b73c5fcef5f6
1630,1764562480.7431238,0.000021139,0.000014467,0.000019256,0.000015709,0.000019597,0.000032900,6a6ed758f6698d84cd0b1883e1aacc7e708ae0a2dee6bd260624761da3e94eb2
1631,1764562480.7441854,0.000019937,0.000014697,0.000018835,0.000015258,0.000018304,0.000032660,9d05250b7f881f9d2589684ab9222624f5bacb4fdd387f38f25edecd672870bf
1632,1764562480.7452698,0.000020768,0.000014456,0.000018865,0.000015399,0.000018935,0.000032891,1d9365ae43009de8665f6942b191564444dc09d537ace8e7a1ab2387c9022b8a
1633,1764562480.746598,0.000019727,0.000014337,0.000040184,0.000018113,0.000025216,0.000037579,9cd97b8e7cf0b127ec250717fe05194867e325cb92d9551794264477a0e8575c
1634,1764562480.7482154,0.000029375,0.000016981,0.000026098,0.000022271,0.000037088,0.000057646,b8facdcdca7e0ee3377dde5fe0c079a07ab678016cc8fdf6f3a6534c1f810d42
1635,1764562480.7494318,0.000023503,0.000016199,0.000019566,0.000017592,0.000021159,0.000037850,a93c155fa0cdd6e3e9f03a09bcb0978b42cd81779ea741e280a81d391ffef845
1636,1764562480.7505007,0.000020057,0.000014777,0.000019116,0.000015298,0.000019206,0.000033201,27e0eb192d3d28889bb628d7e240e606914bf6e92a7a3322752c11630fc95b41
1637,1764562480.751551,0.000019997,0.000014196,0.000019245,0.000015368,0.000018925,0.000032721,e50e8f45a8befffd5d6a6cbba5fef256d91708cd348c22cc1cc2a9e36c09c8ea
1638,1764562480.752613,0.000020268,0.000014186,0.000019596,0.000015519,0.000019085,0.000032961,3a81975a89935a90ac38bf1fdffbe161bdc1deced70a2d131a8d7cbf31196b60
1639,1764562480.7537217,0.000020328,0.000014196,0.000022151,0.000015549,0.000019416,0.000032730,12416150b00f5f644b0da4fef1ef12e6411f55afe1733823eff7948fc3a5cd97
1640,1764562480.754826,0.000022441,0.000015849,0.000020558,0.000015228,0.000018575,0.000039142,48ee54525e06f94b2a922856b36699b9bcfa828235063d1def253a197b019053
1641,1764562480.7560167,0.000020398,0.000014747,0.000021970,0.000016550,0.000022241,0.000034985,72c941a17c577c93345e5d3f05eb5bb3b6cc70219b53150d69c0de7bb05dd1e1
1642,1764562480.7571616,0.000022000,0.000014837,0.000019016,0.000016150,0.000023323,0.000042889,12aff87f494aadcd89786010509815064efde5c0abbe12dcb3b39dce0fb449ef
1643,1764562480.7583067,0.000020278,0.000014798,0.000026188,0.000016250,0.000021260,0.000035656,705b7045dd3254eb6ac2b96be50c98d7006ca22eee751354a7f8c474bd15ab7c
1644,1764562480.759436,0.000021810,0.000014597,0.000018955,0.000016040,0.000020558,0.000037650,2a5105c19145726ca0e54d0ef6dc55eeb399c569d03f6c95e8cc01267304e379
1645,1764562480.760544,0.000019747,0.000014386,0.000021329,0.000017081,0.000021410,0.000034483,a90ef50e6f47eafd70231f362d215855fbcb793c1f926b4143e1ec324b81e021
1646,1764562480.761722,0.000021339,0.000015098,0.000022592,0.000017242,0.000024205,0.000036247,54c062a3363b280c990bd7981acb59f3b30744a075627f80e503cd3cda84759b
1647,1764562480.7629592,0.000021029,0.000015859,0.000021860,0.000016430,0.000023854,0.000035496,a4b515130e2732d5b46abb27fe64d7cf9e70843e6575bc2dff35c0dc4c136538
1648,1764562480.7642903,0.000022452,0.000015198,0.000025577,0.000019856,0.000028473,0.000037630,9eb0155743fa5a3440932f4abdd40497783796ff19201e59f5e029ec6e27a5a6
1649,1764562480.7661836,0.000046917,0.000030556,0.000021620,0.000020117,0.000027200,0.000048720,34b0dd66ab8d948b38aa153be416ea6a108c0b218113060ff8325c7b3b584539
1650,1764562480.7673457,0.000023052,0.000015078,0.000019596,0.000016080,0.000020358,0.000034263,92e5e1120ce60a682efdae76d6eee819f2e1da649080fac4bdaa33ac22b46006
1651,1764562480.7684383,0.000020437,0.000014647,0.000020347,0.000015228,0.000018494,0.000032751,e66031a7bdfe3153df351569c9631ff119ce43e17dda97596e6044ee2d329bb6
1652,1764562480.769515,0.000020768,0.000014798,0.000021850,0.000015098,0.000018914,0.000033763,0beac5198f3013562a91a8043a69297d78a18703aeaa4fed8ecfb653eea88e98
1653,1764562480.7708013,0.000022041,0.000018534,0.000034184,0.000016851,0.000021600,0.000044132,173c0ef25fb625d18e4236b08ee052a843dd500aa5b02c8b4075dddb7f964959
1654,1764562480.772507,0.000032880,0.000021830,0.000026359,0.000022231,0.000037950,0.000056154,dc227c1a09707a1458dd27cd9ece845c03ccc8da046077e33bf66ecc8ac91b49
1655,1764562480.7737782,0.000023514,0.000016250,0.000020367,0.000017673,0.000026038,0.000041297,b6df45e6f7310c812fe530af3d67917e6c3ae7a35923f9f11f2aabc7d53e4410
1656,1764562480.7750208,0.000028913,0.000015970,0.000019736,0.000016200,0.000019666,0.000034003,3d1c14f7ef3734ae1324ef9da41abc67edcf69d5ef64984ab6d78d2e78f3b9c9
1657,1764562480.7761111,0.000021389,0.000014827,0.000019216,0.000015478,0.000018604,0.000032791,bd9cc905f223a304de9adb71056f660e12776e43e64b0ddf83c650059c734870
1658,1764562480.7771962,0.000020758,0.000014948,0.000019937,0.000015328,0.000018604,0.000033051,18133b9d56a0bf5f704534e0c77bb5c8421d1adc6011459b86044e312e8eff4c
1659,1764562480.778278,0.000020688,0.000015499,0.000019316,0.000015509,0.000018685,0.000032550,317d17146e2c7d0c8a1f3da0c215c369c4fca4cc00faaa6f91258041ed557060
1660,1764562480.780016,0.000019846,0.000014497,0.000043671,0.000024555,0.000049060,0.000047407,df57c7edf8cc4ab5cd3b63f8f8e439a1cee8658c494fbe385c735b48ede6ba5c
1661,1764562480.7819645,0.000044773,0.000029053,0.000020278,0.000023093,0.000038872,0.000048680,85ea7a25eb3a9333e86e2038e750ba459a86c2b5a1656748b78dd65822af804f
1662,1764562480.78368,0.000021329,0.000014717,0.000043801,0.000030667,0.000064980,0.000051976,6dfee31b1a88f2cda5062da122717ada79dc318aef70fea4ae89be4d1d09515c
1663,1764562480.7853005,0.000043090,0.000030617,0.000020858,0.000016490,0.000020789,0.000046987,110788467f82a71d7503ba6aaeead297ad112d13fed45128b0065c9d95fa3a29
1664,1764562480.7864316,0.000021029,0.000016020,0.000019827,0.000016370,0.000019516,0.000034233,c7564da4a6b92db38fd81d83a2eab23d4c63c540c702f1d44389e3071eb50393
1665,1764562480.7875307,0.000020197,0.000014356,0.000020107,0.000015790,0.000019436,0.000033612,972d9bc4fdaa2e3d352d72ec58e9322892a2be62f83e22f1873485ba594fceef
1666,1764562480.7888844,0.000027290,0.000021209,0.000035165,0.000016901,0.000019677,0.000033913,b218625bbd5344af232bfeaa45a1f780c0023874f3805c485e442527181c6b43
1667,1764562480.7901673,0.000024756,0.000016751,0.000019877,0.000016120,0.000019396,0.000042118,e26b4422340707071300d4345ea44bbc419801d57975bdd7b92e79e5153ea9e1
1668,1764562480.791287,0.000021109,0.000014346,0.000019916,0.000016451,0.000019225,0.000033011,05000e4d633fbef932fb73fd05f76b9ea284dcbd4a8b6c865eecd3e7000cf298
1669,1764562480.792359,0.000020388,0.000014858,0.000019616,0.000015539,0.000018514,0.000032851,5381f120d7a405ded505f1346c95782387891a40c1a4f5b8597e81579e1c7f62
1670,1764562480.7934353,0.000020328,0.000014506,0.000019536,0.000015739,0.000018254,0.000032570,e2ebaeff0398a3e8b674dc8798445f6df115b6bb73a3f882f695cf137a1dc534
1671,1764562480.7956774,0.000019566,0.000014587,0.000032831,0.000053910,0.000073426,0.000117657,123290ba6de9f62e6f6224ec157bdde188fde1d4ce31b62267646767e73ba37a
1672,1764562480.7971861,0.000023192,0.000021249,0.000026409,0.000055041,0.000038141,0.000049862,af22b5a52c93342737ef193a6e97cbbb8eabc7ab22206e8dfe2f40805c5a77e8
1673,1764562480.7984886,0.000022141,0.000015358,0.000020077,0.000018514,0.000028272,0.000041797,72f7d967b174b4093ff65cbc888595100657fb10c0268e2811a9f153cc989ac0
1674,1764562480.800075,0.000020588,0.000014918,0.000046216,0.000015909,0.000021509,0.000033783,58ebbdc21a826332543ff19dc23ca6fc96b049bc7253bdaefbd44d1ba26d49a7
1675,1764562480.801235,0.000022872,0.000015399,0.000020077,0.000015208,0.000021069,0.000032901,c8120303ff1efd27086b2b3aa9d1cb8c0229d142ae22aa3e46381bcae50a7018
1676,1764562480.8023765,0.000023243,0.000014717,0.000019416,0.000015819,0.000019587,0.000033211,256dc01c83a3d3cd9f672540248bf7c4f0dbc02a66d3d4fc6fa4592d1290b65d
1677,1764562480.8035965,0.000020768,0.000014898,0.000019216,0.000015498,0.000018995,0.000037750,1f4b67c65025cd4efb094aca01e56e7337949e36f59732bd1c32e0306b357214
1678,1764562480.8047101,0.000020869,0.000015018,0.000018835,0.000020728,0.000058388,0.000032430,158558a32d366f356f8db8479cb42a5c6e0ec690a6b055413f4b4e2adf86c2e2
1679,1764562480.8058562,0.000028854,0.000019225,0.000019326,0.000015549,0.000019316,0.000032981,37b5e3edf8924d139162361fcd8f58e211347da51d00306c529ba015edba2e84
1680,1764562480.8071215,0.000021540,0.000015147,0.000022161,0.000017853,0.000022552,0.000038210,4cc3adecd572253e5e0131a5069e58f63d4df1cc771bf1c7925c7aa4ff15d2cb
1681,1764562480.8083029,0.000021931,0.000014988,0.000019977,0.000016491,0.000023573,0.000037710,503db24e84c154b835ee01ca823263063b7b58af5d5d36fdc1a978ae4b490a43
1682,1764562480.8094225,0.000020779,0.000015389,0.000019195,0.000015870,0.000020668,0.000034363,1c70e289bf4f3e33e0632c9c4cad1d7d5d58dff133dbc49999ae6723fddd309f
1683,1764562480.8104954,0.000020057,0.000014917,0.000019115,0.000016040,0.000019245,0.000032940,b8378e3ecb88b9ec9b9356ab2994af65d0db7909e9a0168ff1991fe1a720e513
1684,1764562480.8115485,0.000020197,0.000014697,0.000018995,0.000015368,0.000018384,0.000032530,67132c86f09a4b6cb3658ac1bf73a2f2c67fa621743f06f7caa3c609d8bbdd70
1685,1764562480.8126671,0.000019125,0.000014246,0.000022552,0.000015549,0.000019326,0.000033572,2210ea17e45857cab28b9b0357530bf3ab5ae2a6f6f9064fef390a5616d83105
1686,1764562480.8152158,0.000020979,0.000014697,0.000031157,0.000049071,0.000091469,0.000063608,f39c4b9abef322a96be461c517a9265d567b44f6a976a0b88287c9ef6c19ac66
1687,1764562480.8166466,0.000024545,0.000015398,0.000020508,0.000022963,0.000032901,0.000044332,5b24d38a9e5a72d1029ef5c12b6afd3e36bb9393d664f1c4724f52ee4172bccb
1688,1764562480.8177197,0.000021009,0.000015198,0.000019787,0.000015539,0.000019096,0.000032971,0c3b5f55e423c7a307f404a8ef11c19cae84dad2594e2c1afc7c0c389eaa7efb
1689,1764562480.8187885,0.000020328,0.000015829,0.000019446,0.000015068,0.000018505,0.000032820,f5e9b16d9dc6d0e8cb8e51a0ed37bb8df2a33f64de86a036e13ed1d4e41a67db
1690,1764562480.8200328,0.000021229,0.000014718,0.000023944,0.000021310,0.000023453,0.000047498,52ec32d0825d635634d766b59cda28e9c0faf252821cf9ee9e7966e35040c6a3
1691,1764562480.8211703,0.000020889,0.000014907,0.000019546,0.000016861,0.000021339,0.000041797,20a5ef36c6ee9bfe30049045a4f7002646f281589dc3d360fa995739e26360e0
1692,1764562480.8223412,0.000020438,0.000014757,0.000020148,0.000016951,0.000021490,0.000035876,27c2179fb668acf0d6f8e5351b1a99ae444340a3ea32cee5fd42daacbefaf9fa
1693,1764562480.8246675,0.000020979,0.000014867,0.000042859,0.000046185,0.000094014,0.000090948,1a7f69674e44c5edf1d959281057f10edb18698f0a1ccee93dd865983bee266b
1694,1764562480.8263204,0.000049391,0.000030696,0.000020739,0.000018114,0.000028773,0.000036688,575d4ab4263e3abb2ef356a71f49d88782496de394b68128b712bd82c25e9aa9
1695,1764562480.8274808,0.000021139,0.000014587,0.000019817,0.000017453,0.000023553,0.000035305,f7166141081d750a3413c5f6b42b043e00d485b1efa43648b8fa6d16622ca557
1696,1764562480.828569,0.000020608,0.000014737,0.000019045,0.000015749,0.000019085,0.000032470,98e1ead1f36f6daaffe95e081498743ca4ae75fb2a68e91dffcab54833e5ff5e
1697,1764562480.8296707,0.000020167,0.000014787,0.000023544,0.000015378,0.000018835,0.000032750,2079256f14c9b4a6741ca8976572e110e0ddc5af7076a4a55aa9f9aebe12f25b
1698,1764562480.8309903,0.000026629,0.000021519,0.000032360,0.000020689,0.000019716,0.000044733,7cf21bed5f1c3d3baa234b354e1292d0bf2e80769318ccd6fff10996e0252f68
1699,1764562480.832884,0.000029945,0.000016821,0.000024746,0.000033061,0.000060291,0.000062595,fe55a4891a098f8cceee96842bab23ccfb44a227ce5877d0d2d753e0359610c8
1700,1764562480.8345156,0.000025487,0.000015649,0.000019556,0.000034113,0.000049862,0.000072695,ae1a6cdfd2c6289a1ad54e536a912bc6f962117b149e9ea924486c8c2ec9dd1e
1701,1764562480.8356147,0.000020248,0.000014407,0.000018724,0.000015869,0.000019566,0.000033051,5e886462dd3ecbf65cadf715d36ef814b8871d990de2c7e8be04dc0a4ea0b5c1
1702,1764562480.836679,0.000019917,0.000014597,0.000018664,0.000015398,0.000018835,0.000032801,998bb720be398e72df82b816b8844f2fc503f67b4dd18578b3b4db22d319cc5d
1703,1764562480.8377755,0.000019396,0.000014768,0.000022952,0.000015599,0.000019245,0.000033272,bd7a6be137fa9995e45b3619b369f0654f8d32f184115323a496b2a659df4e76
1704,1764562480.8396926,0.000025096,0.000017763,0.000039643,0.000029986,0.000063608,0.000063758,27fe96401c75f4d1821b509410a1e2638d373aa368dc02a8cc8ec5a5e6795226
1705,1764562480.841526,0.000035466,0.000016690,0.000046176,0.000021399,0.000036457,0.000057507,0a0563ae964956e3ea6adc57c813cd0e8d9609ee39d11b2f46274475ce72397f
1706,1764562480.84345,0.000041196,0.000030486,0.000059390,0.000019266,0.000027230,0.000039333,061e75886bd6073b4ca6418d7e9f34937d5d83a275dc786b99b54e34b79e9d9c
1707,1764562480.8467212,0.000062125,0.000057806,0.000064019,0.000027321,0.000051305,0.000077814,de8b9377f9096c09aca2db4ae5e06306aaf90a858c956d45b4bf50a14f86f04d
1708,1764562480.848462,0.000033251,0.000018054,0.000023193,0.000021520,0.000038401,0.000047207,e5aab67f5a33b7192f9762694ce4ecb81dc3d8155669835bf3b4a2df355ca6ab
1709,1764562480.8501077,0.000023914,0.000015920,0.000032079,0.000032160,0.000048369,0.000089375,80a5df35a93ce8e4a1a60a822b95931fd2ccb4fa30d176435c6bb1397380c500
1710,1764562480.8514316,0.000025217,0.000016441,0.000020147,0.000018173,0.000027601,0.000043791,c01f13510cb4ada4e27fcb6ffaf48ca4fded1b053a16b72b4cac075e73e3ff1e
1711,1764562480.8526413,0.000020338,0.000015769,0.000024856,0.000017523,0.000022061,0.000034854,4e8caa9fec8bdc75f546a7229772b6600e81908e60b116a69b64a73d93e2fde9
1712,1764562480.8554602,0.000024255,0.000017432,0.000069729,0.000037088,0.000132896,0.000085889,66c2b4b578ca14c9ecac8e4f725c727723d5a0094373fb27d2e28497d697fdb2
1713,1764562480.8574772,0.000044272,0.000020418,0.000044071,0.000023844,0.000041276,0.000055422,d217f2f8a3d201bf080f4e9d80c44f005b5ce2db2c3d1c984371a6b86e84ce7a
1714,1764562480.859506,0.000039203,0.000029404,0.000037579,0.000027140,0.000040474,0.000047418,276fc223f2b81a3f8995aee779d613057f789a766b72b41cbc005a2d2aea2c83
1715,1764562480.861739,0.000032550,0.000018504,0.000086239,0.000030466,0.000077042,0.000089946,d7a8f32c50f775dc5ea7f031d0bccf9f1d2d5d30418abbae59962795a36cf3be
1716,1764562480.8642063,0.000059370,0.000024385,0.000031959,0.000021480,0.000056875,0.000065661,e037d91f1e5ad053b42d18f8ec9cd87346399619fe3f499ad1704cd08a595ddb
1717,1764562480.8660471,0.000025768,0.000017463,0.000042589,0.000022141,0.000038662,0.000061544,7c23d3a8aed386989ace0172a959f1f8639714d76140cd5b57bf8289a06f5c7d
1718,1764562480.8692362,0.000042298,0.000030266,0.000055422,0.000042578,0.000073506,0.000091089,5a9d2082ace2907c7de5d82737b2c6e3491d76e4fab4f92506a0f86ac5e09413
1719,1764562480.8717213,0.000036177,0.000018174,0.000036097,0.000043711,0.000082292,0.000091910,88d1052b660578d79465cb4a93ae8e2edbdb53f40bbb187924462176981a4b25
1720,1764562480.8736768,0.000039924,0.000018595,0.000039162,0.000022802,0.000053158,0.000054651,7de877286e77553a121d7713de4ce6a7b671e5295687ccb32e0e17556acd21d3
1721,1764562480.8755233,0.000044362,0.000018905,0.000023934,0.000021189,0.000039213,0.000060381,5145beb0d6a889996f44b4bbf626209ad5d9b1093e52a752152bb293e1391f79
1722,1764562480.8769534,0.000022401,0.000014848,0.000032861,0.000018865,0.000026249,0.000047117,b8d1d0ea48a0b68fcb5f52c09e60b7a0ac978150c3803609f7c9f189fa39c713
1723,1764562480.8784902,0.000023945,0.000015859,0.000030526,0.000020849,0.000036417,0.000044973,84c78a47c8f9c6b2e065ee3403167d6ae4bd9bdf84cccf8831daeb9e5d3cd0b1
1724,1764562480.8817928,0.000046816,0.000020698,0.000077523,0.000037029,0.000075429,0.000102229,2ce8b883e9663e97d419548cb4a0ae18f959734c081f98742ee70bb44222b04d
1725,1764562480.8843808,0.000054120,0.000023433,0.000032170,0.000026019,0.000052386,0.000085117,28d5c357a857c3c894d38c920b88aa5f9deffb0abf124a204a2b224fb0f22f38
1726,1764562480.886559,0.000025507,0.000015659,0.000036517,0.000040796,0.000051445,0.000111456,f3f9d2b84d3f1704c098511c3fde8eaea0f6de4d1cd7ea99fe3bd0fb01a7e9d4
